food,chemical,measurement,amount,variance,units,num_samples,variation,part,preparation,location,method,PMID,source,Sample_preparation
garlic,alliin,concentration,10.36,,mg/g,,garlic powder,bulb,,Crest in France,HPLC_UV analysis,12703902,https://www.sciencedirect.com/science/article/pii/S0021967303002140?via%3Dihub,"First, 1 g of garlic dry powder was extracted at room temperature using 10 ml methanol_water (80:20, v/v)+0.05% formic acid (pH <3). An aliquot was diluted five times and filtrated (0.2 _m). Then, 10 _l were injected."
garlic,allicin,determination,7.07,,mg/g,,ethanol extraction,,,,HPLC ,12467456,https://onlinelibrary.wiley.com/doi/abs/10.1021/bp025592z,The solvent used was ethanol (purity 96% v/v)
garlic,allicin,determination,3.66,,mg/g,,acetone extraction,,,,HPLC ,12467456,https://onlinelibrary.wiley.com/doi/abs/10.1021/bp025592z,The solvent used was acetone (purity 99.5%)
garlic,alliin,amount,3.4,1,mg/g,,Using  4-MP or NTB,,,,HPLC,12137782,https://www.sciencedirect.com/science/article/pii/S0003269702000106?via%3Dihub,
garlic,allixin,produced amount,0,,mg/g,,"Control, no exposure",cloves,,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,"Control, no exposure",cloves,,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,"Control, no exposure",cloves,,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,5,,mg/g,,"SLI-1a,e,h)",cloves,"Sample exposed to sun for 3.2 hours, SLI-1 is the part of irradiated side exposed to sunlight irradiation sample",Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,6.3,,mg/g,,"SLI-1a,e,h)",cloves,"Sample exposed to sun for 3.2 hours, SLI-1 is the part of irradiated side exposed to sunlight irradiation sample",Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,4,,mg/g,,"SLI-1a,e,h)",cloves,"Sample exposed to sun for 3.2 hours, SLI-1 is the part of irradiated side exposed to sunlight irradiation sample",Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,4.8,,mg/g,,"SLI-2b,e,h)",cloves,"Sample exposed to sun for 3.2 hours, SLI-2 is the part of non-irradiated side exposed to sunlight irradiation (opposite side of SLI-1). ",Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,5.7,,mg/g,,"SLI-2b,e,h)",cloves,"Sample exposed to sun for 3.2 hours, SLI-2 is the part of non-irradiated side exposed to sunlight irradiation (opposite side of SLI-1). ",Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,4.5,,mg/g,,"SLI-2b,e,h)",cloves,"Sample exposed to sun for 3.2 hours, SLI-2 is the part of non-irradiated side exposed to sunlight irradiation (opposite side of SLI-1). ",Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,5.5,,mg/g,,"UV-1c, f )",cloves,Test materials were irradiated by short wavelength UV light at 25 çC for 20 h.,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,3.1,,mg/g,,"UV-1c, f )",cloves,Test materials were irradiated by short wavelength UV light at 25 çC for 20 h.,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,4.9,,mg/g,,"UV-1c, f )",cloves,Test materials were irradiated by short wavelength UV light at 25 çC for 20 h.,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,"UV-2d, f )",cloves,Test materials were irradiated by short wavelength UV light at 25 çC for 20 h and then garlic stored 4 d at 25 çC in a dark place,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,"UV-2d, f )",cloves,Test materials were irradiated by short wavelength UV light at 25 çC for 20 h and then garlic stored 4 d at 25 çC in a dark place,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,"UV-2d, f )",cloves,Test materials were irradiated by short wavelength UV light at 25 çC for 20 h and then garlic stored 4 d at 25 çC in a dark place,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,UV-3g),cloves,Test materials were irradiated by long wavelength UV light at 25 çC for 20 h,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,UV-3g),cloves,Test materials were irradiated by long wavelength UV light at 25 çC for 20 h,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,allixin,produced amount,0,,mg/g,,UV-3g),cloves,Test materials were irradiated by long wavelength UV light at 25 çC for 20 h,Wakunagaês experimental field,HPLC Analysis,11767087,https://www.jstage.jst.go.jp/article/cpb/49/12/49_12_1636/_article,"Garlic samples were immediately treated after light irradiation. The root was removed by cutting, then the irradiated side was separated from the non-irradiation side. Each part was weighed and homogenized with about 30 ml of methanol. The resulting homogenate was transferred to a 50 ml volumetric flask with methanol added to fill the flask. A part of this mixture was centrifuged at 15000 rpm for 5 min using a microcentrifuge, then the supernatant was used for the analytical sample solution."
garlic,myricetin,content of dry weight,693,0.05,mg/kg,,malasian ,,,,reversed-phase HPLC,11410016,https://pubs.acs.org/doi/abs/10.1021/jf000892m,"The plants were cleaned, oven-dried at 40 çC, and ground, and 62.5% aqueous methanol containing 2 g/L TBHQ was added. To every 20 mL of aqueous methanol used was added 5 mL of 6M HCl. Extraction solution thus obtained consisted of 1.2M HCl in 50% aqueous methanol, v/v. These were carefully mixed and refluxed at 90 çC for 2 h. The extract was cooled, filtered using a Bu‘ chner filter, made to 50 mL with methanol, and filtered again with 0.45 µm Whatman membrane filter before injection into the HPLC."
garlic,quercetin,content of dry weight,47,0.01,mg/kg,,malasian ,,,,reversed-phase HPLC,11410016,https://pubs.acs.org/doi/abs/10.1021/jf000892m,"The plants were cleaned, oven-dried at 40 çC, and ground, and 62.5% aqueous methanol containing 2 g/L TBHQ was added. To every 20 mL of aqueous methanol used was added 5 mL of 6M HCl. Extraction solution thus obtained consisted of 1.2M HCl in 50% aqueous methanol, v/v. These were carefully mixed and refluxed at 90 çC for 2 h. The extract was cooled, filtered using a Bu‘ chner filter, made to 50 mL with methanol, and filtered again with 0.45 µm Whatman membrane filter before injection into the HPLC."
garlic,apigenin,content of dry weight,217,0.02,mg/kg,,malasian ,,,,reversed-phase HPLC,11410016,https://pubs.acs.org/doi/abs/10.1021/jf000892m,"The plants were cleaned, oven-dried at 40 çC, and ground, and 62.5% aqueous methanol containing 2 g/L TBHQ was added. To every 20 mL of aqueous methanol used was added 5 mL of 6M HCl. Extraction solution thus obtained consisted of 1.2M HCl in 50% aqueous methanol, v/v. These were carefully mixed and refluxed at 90 çC for 2 h. The extract was cooled, filtered using a Bu‘ chner filter, made to 50 mL with methanol, and filtered again with 0.45 µm Whatman membrane filter before injection into the HPLC."
garlic,arginine,content,4.13,0.37,g/L,,raw garlic juice,,_raw garlic cloves were homogenized with an equivalent volume of water in a Waring blender. The homogenate was filtered through gauze and the filtrate was obtained (RGJ)._,,HPLC analysis,11238799,https://academic.oup.com/jn/article/131/3/972S/4687102,"RGJ or HGJ (2 mL) was applied into an ion-exchange column containing 4 mL of NH41 form resin. After being washed with 40 mL of water, the sample solution was eluted by 0.2 mol/L aqueous ammonium (20 mL). The effluent was appropriately diluted with 0.2 mol/L aqueous ammonium, if necessary. HPLC analysis was performed"
garlic,glucose,content,1.21,0.23,g/L,,raw garlic juice,,_raw garlic cloves were homogenized with an equivalent volume of water in a Waring blender. The homogenate was filtered through gauze and the filtrate was obtained (RGJ)._,,HPLC analysis,11238799,https://academic.oup.com/jn/article/131/3/972S/4687102,"RGJ or HGJ (2 mL) was applied into an ion-exchange column containing 4 mL of NH41 form resin. After being washed with 40 mL of water, the sample solution was eluted by 0.2 mol/L aqueous ammonium (20 mL). The effluent was appropriately diluted with 0.2 mol/L aqueous ammonium, if necessary. HPLC analysis was performed"
garlic,arginine,content,4.25,0.26,g/L,,heated garlic juice 30 min,,"HGJ was prepared in the same way as RGJ, except that garlic cloves were heated in an equivalent volume of water at 85çC for 30 or 360 min before homogenization.",,HPLC analysis,11238799,https://academic.oup.com/jn/article/131/3/972S/4687102,"RGJ or HGJ (2 mL) was applied into an ion-exchange column containing 4 mL of NH41 form resin. After being washed with 40 mL of water, the sample solution was eluted by 0.2 mol/L aqueous ammonium (20 mL). The effluent was appropriately diluted with 0.2 mol/L aqueous ammonium, if necessary. HPLC analysis was performed"
garlic,glucose,content,0.11,0,g/L,,heated garlic juice 30 min,,"HGJ was prepared in the same way as RGJ, except that garlic cloves were heated in an equivalent volume of water at 85çC for 30 or 360 min before homogenization.",,HPLC analysis,11238799,https://academic.oup.com/jn/article/131/3/972S/4687102,"RGJ or HGJ (2 mL) was applied into an ion-exchange column containing 4 mL of NH41 form resin. After being washed with 40 mL of water, the sample solution was eluted by 0.2 mol/L aqueous ammonium (20 mL). The effluent was appropriately diluted with 0.2 mol/L aqueous ammonium, if necessary. HPLC analysis was performed"
garlic,arginine,content,4.84,0.75,g/L,,heated garlic juice 360 min,,"HGJ was prepared in the same way as RGJ, except that garlic cloves were heated in an equivalent volume of water at 85çC for 30 or 360 min before homogenization.",,HPLC analysis,11238799,https://academic.oup.com/jn/article/131/3/972S/4687102,"RGJ or HGJ (2 mL) was applied into an ion-exchange column containing 4 mL of NH41 form resin. After being washed with 40 mL of water, the sample solution was eluted by 0.2 mol/L aqueous ammonium (20 mL). The effluent was appropriately diluted with 0.2 mol/L aqueous ammonium, if necessary. HPLC analysis was performed"
garlic,glucose,content,0.22,0.04,g/L,,heated garlic juice 360 min,,"HGJ was prepared in the same way as RGJ, except that garlic cloves were heated in an equivalent volume of water at 85çC for 30 or 360 min before homogenization.",,HPLC analysis,11238799,https://academic.oup.com/jn/article/131/3/972S/4687102,"RGJ or HGJ (2 mL) was applied into an ion-exchange column containing 4 mL of NH41 form resin. After being washed with 40 mL of water, the sample solution was eluted by 0.2 mol/L aqueous ammonium (20 mL). The effluent was appropriately diluted with 0.2 mol/L aqueous ammonium, if necessary. HPLC analysis was performed"
garlic,methiin,content,57,3,mg/100 g,3,A. sativum L. cv. Zahorsky,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,65,3,mg/100 g,3,A. sativum L. cv. Tantal,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,78,10,mg/100 g,3,A. sativum L. cv. OL 1450,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,82,5,mg/100 g,3,A. sativum L. cv. Thermidrome,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,125,7,mg/100 g,3,A. sativum L. cv. Benatcan,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,54,1,mg/100 g,3,A. sativum L. cv. Tristan,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,81,11,mg/100 g,3,A. sativum L. cv. Bianco Veneto,,S-Butylcysteine sulfoxide was used as an internal standard ,"Olomouc, CZ",HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,50,1,mg/100 g,3,A. sativum L. (China),,S-Butylcysteine sulfoxide was used as an internal standard ,China,HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
garlic,methiin,content,122,13,mg/100 g,3,A. sativum L. (France),,S-Butylcysteine sulfoxide was used as an internal standard ,France,HPLC/OPA,10588342,https://www.sciencedirect.com/science/article/pii/S0021967399009024?via%3Dihub,"About 10 g of carefully peeled garlic cloves were steeped overnight into cold methanol to allow penetration of methanol into the cellular tissue. The plant material was then cut in small pieces and after addition of_S-butylcysteine sulfoxide (BCSO, 20 mg/ml) homogenized by using a high speed tissue homogenizer. The homogenate was then extracted with 2_100 ml of boiling methanol. The combined methanolic extracts were reduced to approximately 15 ml at 40çC and adjusted to 25 ml by addition of 3% HCl. A precipitate usually appeared on the acidification. The extract was filtered and a volume of 3 ml was passed through a column (1_5 cm) of a cation-exchange resin (Dowex 50 WX 4, H+_form, 50_100 mesh), which was pretreated with 10 ml of 3% HCl. The column was then treated with 10 ml of 3% HCl and 20 ml of deionized water to remove interfering non-cationic substances present in the extract. These fractions were discarded. The amino acids were eluted from the column with 50 ml of 1_M_ammonium hydroxide. The eluate was evaporated to dryness by using a rotary flash evaporator (at 40_50çC). The residue obtained (usually white or yellowish) was used for both GC and HPLC analyses."
